"gene_symbol"	"fold.change"	"adj.P.Val.all"	"t"	"high.class"	"mean1.unlog"	"mean0.unlog"	"sd0.unlog"	"sd1.unlog"	"entrez_id"	"gene_description"	"Unique.Name"	"Descriptor"	"alteration_direction"	"interaction_type"	"logFC"	"AveExpr"	"P.Value"	"adj.P.Val"	"B"	"mean0.log"	"mean1.log"	"sd0.log"	"sd1.log"	"n0"	"n1"
"APOA1BP"	1.34967220367927	5.7648136267813e-07	5.42949577138125	"case"	2101.22042033898	1461.5618279661	515.010240346286	1441.48626186133	"128240"	"apolipoprotein A-I binding protein"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.432609060942934	10.5870399390764	9.24130428720667e-08	5.06459715347895e-07	6.69497905710721	10.4428369187621	10.875445979705	0.438614773909686	0.60508922343293	118	59
"GORAB"	1.33266176328784	5.79829228951511e-07	5.42631383844713	"case"	329.438284745763	244.193239830508	71.4912501461281	118.062770723461	"92344"	"golgin, RAB6-interacting"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.414310663137275	8.00834146878469	9.38349591890994e-08	5.09259632880646e-07	6.6802847971363	7.87023791440559	8.28454857754287	0.459607981870786	0.515729624817631	118	59
"CENPL"	1.33844585586253	5.94100463197254e-07	5.41928591882739	"case"	125.707255932203	94.3789796610169	30.9749755364143	41.3844971414012	"91687"	"centromere protein L"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.42055877883034	6.63420332473973	9.70515260490171e-08	5.21651952513467e-07	6.64785134963628	6.49401706512961	6.91457584395995	0.503552465761069	0.451299591872619	118	59
"GBA"	1.22281492979495	6.04949067501967e-07	5.4135685534401	"case"	1733.19774237288	1391.66690508475	310.7658112855	573.707202572911	"2629"	"glucosidase, beta, acid"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.290206071836739	10.5080940606795	9.97473271606297e-08	5.31035770312305e-07	6.62148808579097	10.4113587034006	10.7015647752374	0.302266526753225	0.392321636311238	118	59
"ACP6"	1.51532050463286	6.93207796256898e-07	5.38315981503872	"case"	593.342181355932	378.972143220339	180.852945464732	321.874310458391	"51205"	"acid phosphatase 6, lysophosphatidic"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.599622969632865	8.6182207437108	1.15358243957255e-07	6.08351494076466e-07	6.48160407487824	8.41834642049984	9.01796939013271	0.661504643207759	0.772563897844486	118	59
"RIT1"	1.26674576498227	9.67702901303707e-07	5.31103033855054	"case"	793.573111864407	615.107348305085	152.683906225588	316.908110551471	"6016"	"Ras-like without CAAX 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.341127005612547	9.3325114879867	1.62514991058638e-07	8.49026915904472e-07	6.15205809175404	9.21880248611585	9.5599294917284	0.386395875646391	0.432320614233028	118	59
"IVNS1ABP"	1.34511626974499	9.79002095829248e-07	5.30666189075061	"case"	4657.4418779661	3470.07595338983	1182.16200171275	1674.48987917612	"10625"	"influenza virus NS1A binding protein"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.427730882473073	11.8186714485123	1.65907225400071e-07	8.58723509246664e-07	6.13220218685403	11.6760944876879	12.103825370161	0.516329443678106	0.483918703467496	118	59
"FAM72D"	1.83765732755857	9.80486855036498e-07	5.3044440025302	"case"	62.3009898305085	36.9280262711864	26.2213071501818	36.2263606121797	"728833"	"family with sequence similarity 72, member D"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.877867768845449	5.17812726898997	1.6765576757876e-07	8.59812606206668e-07	6.12212573079789	4.88550467937482	5.76337244822027	1.13673031526029	0.816433963863308	118	59
"ANP32E"	1.27466052120762	1.19708042589681e-06	5.26021150498844	"case"	1446.66217457627	1140.9224279661	327.24582242526	379.051343876086	"81611"	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member E"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.35011306701853	10.2139894204611	2.06519218513495e-07	1.04949311953676e-06	5.92180210499881	10.0972850647883	10.4473981318068	0.424849501187221	0.400545695415462	118	59
"GLRX2"	1.38147035469393	1.19948325460028e-06	5.25790998538276	"case"	192.756981355932	137.583323728814	52.4574116093337	93.1752907913146	"51022"	"glutaredoxin 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.466204603341181	7.17100489310259	2.08765024464782e-07	1.05134818626859e-06	5.91141206885106	7.01560335865553	7.48180796199671	0.559911421093208	0.550442126621768	118	59
"ARPC5"	1.24114581295256	1.48432650388198e-06	5.21056241409155	"case"	5672.54771525424	4589.36126779661	1182.07104636315	1375.04266536424	"10092"	"actin related protein 2/3 complex, subunit 5, 16kDa"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.311672616891352	12.2202175049673	2.6060694342966e-07	1.30070786943911e-06	5.6983992919725	12.1163266326702	12.4279992495615	0.384002458511578	0.353645715283027	118	59
"PI4KB"	1.17440301716968	2.13870448975295e-06	5.13008655423229	"case"	2076.01930508475	1765.82836186441	361.835417997238	449.340243582221	"5298"	"phosphatidylinositol 4-kinase, catalytic, beta"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.231927579739725	10.836623563067	3.787629325364e-07	1.87370335652962e-06	5.33958265478834	10.7593143698204	10.9912419495601	0.279394614152577	0.285316308757081	118	59
"NCSTN"	1.20236731914468	2.46946177416082e-06	5.09704282328411	"case"	3421.61212542373	2815.42925423729	641.980186669749	885.018144685191	"23385"	"nicastrin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.265877701834771	11.5162948614222	4.41109965766132e-07	2.16298658651989e-06	5.19344266104713	11.4276689608106	11.6935466626454	0.297347449519184	0.376272445930565	118	59
"EDEM3"	1.45121045836395	2.64926664890184e-06	5.07806135751453	"case"	2283.21444067797	1556.21399576271	691.792328133732	1019.34619360781	"80267"	"ER degradation enhancer, mannosidase alpha-like 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.537256758012868	10.6464053987421	4.81317146899724e-07	2.33961987058214e-06	5.10981088358934	10.4673198127378	11.0045765707507	0.645405351890804	0.70283350259283	118	59
"PMVK"	1.38845766381062	3.47711341639556e-06	5.01674159807218	"case"	1567.3682559322	1032.44969491525	443.473302521418	1360.6393372379	"10654"	"phosphomevalonate kinase"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.473483187857775	10.0705676135384	6.37028412164072e-07	3.06981795172169e-06	4.84122424079222	9.9127398842525	10.3862230721103	0.520076875236084	0.717615905944887	118	59
"EFNA4"	1.84030217112668	4.02708312774238e-06	4.98258017336859	"case"	501.71593559322	301.702169491525	170.018483413502	320.300309227324	"1945"	"ephrin-A4"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.87994267117035	8.19511406079678	7.43934440392103e-07	3.55435343742894e-06	4.69265148330518	7.90179983707333	8.78174250824368	1.26276651574825	0.715124297825379	118	59
"S100A11"	1.8442709497322	4.19513038056732e-06	4.9717321178498	"case"	21616.3128898305	13586.4917855932	7636.51918862354	10000.7558031812	"6282"	"S100 calcium binding protein A11"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.883050623836303	13.6695126464843	7.81383063250707e-07	3.70163671489106e-06	4.64563106508439	13.3751624385389	14.2582130623752	1.28801619531868	0.651405724668584	118	59
"CGN"	1.76203748753969	4.42052828499014e-06	4.95729078169287	"case"	4634.37009661017	2668.86019067797	1386.82148587353	2405.30780468718	"57530"	"cingulin"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.817244618079148	11.3848107932259	8.34082144693238e-07	3.89838853183685e-06	4.58315526028544	11.1123959205328	11.929640538612	1.0162430793534	1.07914535932206	118	59
"IER5"	1.50115461638758	4.42052828499014e-06	4.95655342304236	"case"	1283.2442779661	878.777328813559	824.04227619805	844.749060877223	"51278"	"immediate early response 5"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.586072579761792	9.73933604535185	8.36863369982866e-07	3.89838853183685e-06	4.57996898316303	9.54397851876459	10.1300510985264	0.763104196443368	0.702341352891963	118	59
"METTL18"	1.23612419791603	4.48690483512637e-06	4.95147102016359	"case"	172.905954237288	136.844068644068	34.116793604493	60.8520135482323	"92342"	"methyltransferase like 18"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.305823703368364	7.16617418680127	8.56279548688239e-07	3.95586998112996e-06	4.55801658930347	7.06423295234516	7.37005665571351	0.353497748964652	0.44588230911274	118	59
"VPS45"	1.16454272998575	4.66062689876083e-06	4.93952200609709	"case"	815.566250847458	696.114787288136	135.718630053027	182.239494865103	"11311"	"vacuolar protein sorting 45 homolog (S. cerevisiae)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.21976357660979	9.49432265371388	9.0366353609561e-07	4.14055669407743e-06	4.50647212424113	9.42106812817728	9.64083170478707	0.26180004885468	0.30479287738537	118	59
"RNF2"	1.22721238673454	4.94681204472436e-06	4.92108235512036	"case"	539.008049152542	438.43995	107.056288283347	137.065768319253	"6045"	"ring finger protein 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.295384949712213	8.83256884545444	9.81810024143765e-07	4.46204718289727e-06	4.42711341079502	8.73410719555037	9.02949214526258	0.373565994596965	0.379487237140424	118	59
"CDC42SE1"	1.27271382010166	5.1857303032045e-06	4.90886611444102	"case"	3370.52102372881	2640.61364491525	723.906184943825	996.123182438678	"56882"	"CDC42 small effector 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.347908054168373	11.4224091359268	1.0371460606409e-06	4.67552135401825e-06	4.37466192250536	11.3064397845373	11.6543478387057	0.442406947262897	0.448006897376961	118	59
"IGSF9"	2.55805056929174	5.31791486097142e-06	4.90155372318434	"case"	886.12503559322	416.998361016949	354.229866264788	714.474229656754	"57549"	"immunoglobulin superfamily, member 9"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	1.35504478468291	8.4016377259554	1.0717019261805e-06	4.7926510138792e-06	4.3433127420085	7.9499561310611	9.30500091574401	1.92102984100832	1.30360063065005	118	59
"PRRC2C"	1.29911965851644	6.20970712081454e-06	4.86516878802119	"case"	4762.45385932203	3703.00607288136	1183.46968354965	1487.75975560027	"23215"	"proline-rich coiled-coil 2C"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.377534319775586	11.8995788424663	1.26090236193639e-06	5.59400333589239e-06	4.18785294352807	11.7737340692078	12.1512683889834	0.506427333753627	0.444665544817697	118	59
"TSACC"	1.53348089532623	6.21820544464129e-06	4.86318091141096	"case"	3.4889186440678	1.63041271186441	1.42687490611485	3.80802365631573	"128229"	"TSSK6 activating co-chaperone"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.616810193086966	1.41987198200651	1.27212141920906e-06	5.59933758533751e-06	4.17938481518635	1.21426858431085	1.83107877739782	0.720556736531657	0.93416992374022	118	59
"C2CD4D"	1.78916637104796	6.88005490125945e-06	4.8387685677551	"case"	23.1518152542373	8.83925847457627	6.19903298818475	34.4574818014839	"100191040"	"C2 calcium-dependent domain containing 4D"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.839287546990644	3.31516868109229	1.41802658270233e-06	6.19278796664533e-06	4.07560597816647	3.03540616542874	3.87469371241939	0.892218056627128	1.41070219549614	118	59
"TDRKH"	1.32867651236928	6.88982026534094e-06	4.83678664099812	"case"	234.425769491525	175.676989830508	73.1140499094644	105.255187953323	"11022"	"tudor and KH domain containing"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.409989900093324	7.49982457120219	1.43055810089522e-06	6.19908510387928e-06	4.0671981236002	7.36316127117108	7.7731511712644	0.531866201902111	0.532661697728807	118	59
"KRTCAP2"	1.36331761331205	6.97317810396426e-06	4.83227799911419	"case"	2854.94437457627	1968.67866525424	908.927454638007	2262.94886103057	"200185"	"keratinocyte associated protein 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.447121707242317	10.9836048247659	1.45946622479483e-06	6.26915570533198e-06	4.04808107132875	10.8345642556851	11.2816859629274	0.532332318738667	0.668956714075674	118	59
"S100A6"	1.84796269510464	6.97317810396426e-06	4.8307857284038	"case"	73963.8848864407	45383.127909322	34450.000036372	45460.9469889534	"6277"	"S100 calcium binding protein A6"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.885935633306591	15.3315985950657	1.46915813488102e-06	6.26915570533198e-06	4.04175670546543	15.0362867172968	15.9222223506034	1.26532925334707	0.889361764114438	118	59
"PIAS3"	1.3112824244584	7.02110914282525e-06	4.82761235294476	"case"	1331.67711694915	1011.74781440678	407.143496144587	502.837229394801	"10401"	"protein inhibitor of activated STAT, 3"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.390978447179645	10.0230380919401	1.48997583336292e-06	6.3098219003778e-06	4.02831263861352	9.8927119428802	10.2836903900598	0.497162257258416	0.529922719779328	118	59
"HAX1"	1.20893577677697	8.07237912227797e-06	4.79282668676116	"case"	1676.76712372881	1377.4653720339	388.509276536992	507.819988330067	"10456"	"HCLS1 associated protein X-1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.27373760522689	10.4755193909736	1.73771825380335e-06	7.30364288628625e-06	3.88138569341672	10.3842735225646	10.6580111277915	0.341995580374407	0.385703938467452	118	59
"RRNAD1"	1.24720883644914	8.79283045305361e-06	4.77021347368754	"case"	729.909581355932	574.803223728814	168.534878510433	247.416649100683	"51093"	"ribosomal RNA adenine dimethylase domain containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.318703054649454	9.22219000106569	1.91965611417812e-06	7.94879828018938e-06	3.78630958415233	9.11595564951588	9.43465870416533	0.384494662043551	0.479948621599558	118	59
"SSR2"	1.24535927042885	8.79283045305361e-06	4.77136336472827	"case"	6574.85299152542	5175.18012457627	1765.28654826646	3126.30521914669	"6746"	"signal sequence receptor, beta (translocon-associated protein beta)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.316562001646602	12.3830295988362	1.90997598497593e-06	7.94879828018938e-06	3.79113590655515	12.2775089316207	12.5940709332673	0.39451456218498	0.455186659234374	118	59
"HIST2H2BF"	1.78540998533857	8.81938747732254e-06	4.76721708226773	"case"	162.37139661017	73.1919084745763	64.0676927834614	204.820808671279	"440689"	"histone cluster 2, H2bf"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.836255399687486	6.14442975891221	1.94510396817738e-06	7.96629466734695e-06	3.77373733292598	5.86567795901638	6.70193335870386	0.9671170103014	1.33840225474842	118	59
"IGSF8"	1.37215325708685	8.81938747732254e-06	4.76636691453491	"case"	1853.95827966102	1259.20533898305	540.124408602084	1228.75382568688	"93185"	"immunoglobulin superfamily, member 8"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.456441626475087	10.3502727969393	1.95238348734621e-06	7.96629466734695e-06	3.77017130777349	10.1981255881142	10.6545672145893	0.525835722448972	0.730951633538744	118	59
"JTB"	1.29601161452915	8.83420420410824e-06	4.76385603499542	"case"	3871.5598	2775.59604152542	974.904440369565	2936.18463281888	"10899"	"jumping translocation breakpoint"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.374078647349485	11.4967874780674	1.97403683341759e-06	7.99627963681472e-06	3.7596422897107	11.3720945956176	11.746173242967	0.421172891719362	0.611998630816179	118	59
"GATAD2B"	1.17664596476957	9.21272204982144e-06	4.75175910891862	"case"	920.416274576271	784.235931355932	166.958954289233	191.086009272156	"57459"	"GATA zinc finger domain containing 2B"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.234680300236757	9.66193460704713	2.08165322652454e-06	8.3715406735771e-06	3.70897539595632	9.58370784030155	9.8183881405383	0.315437647507941	0.292372168468455	118	59
"RAB13"	1.24524158938838	9.30575012709933e-06	4.74793032392472	"case"	2761.65692881356	2210.89590169492	619.686309589675	980.125968573753	"5872"	"RAB13, member RAS oncogene family"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.316425666791547	11.1583393468425	2.11688056326382e-06	8.45240167760338e-06	3.69295954598404	11.0528641245786	11.3692897913702	0.42572802658709	0.400380424504122	118	59
"EFNA1"	1.64735531711629	1.01408918494237e-05	4.7250655132007	"case"	4194.93808135593	2265.15227881356	1417.47232689321	4169.52977749243	"1942"	"ephrin-A1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.720151762687159	11.1219302490752	2.33955387544633e-06	9.19928787339811e-06	3.59752315279439	10.8818796615128	11.6020314241999	0.90024698285238	1.06782983572158	118	59
"GAS5"	1.49613607861208	1.01408918494237e-05	4.72372322999826	"case"	3266.98384745763	1935.18473644068	1146.42124681014	2625.15557891304	"60674"	"growth arrest-specific 5 (non-protein coding)"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.581241399163092	10.9469193156908	2.35330620017161e-06	9.19928787339811e-06	3.5919315963775	10.7531721826364	11.3344135817995	0.649246607748669	0.977997871448151	118	59
"LYSMD1"	1.18014729475102	1.01408918494237e-05	4.72472918948086	"case"	225.565727118644	189.745334745763	42.8806582944637	59.0626651832927	"388695"	"LysM, putative peptidoglycan-binding, domain containing 1"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.23896693428635	7.62313667076184	2.34299236368397e-06	9.19928787339811e-06	3.59612201199153	7.54348102599972	7.78244796028607	0.301819527687523	0.341581084052521	118	59
"TROVE2"	1.19378777891707	1.04617441743367e-05	4.7150812228898	"case"	961.084152542373	801.935911864407	171.072224691585	238.08685105636	"6738"	"TROVE domain family, member 2"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.255546389771538	9.69843181980743	2.44373566209697e-06	9.48644607716809e-06	3.55596095015493	9.61324968988358	9.86879607965512	0.333844049826319	0.347875565404856	118	59
"S100A10"	1.62276485183312	1.17563960438989e-05	4.68527913871829	"case"	15839.5760220339	10441.1889305085	6011.73107604945	8032.5844262208	"6281"	"S100 calcium binding protein A10"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	0.698453960038382	13.3044041817336	2.78204791878524e-06	1.07252743903514e-05	3.43230699970947	13.0715861950542	13.7700401550926	1.02064019275411	0.743850441130212	118	59
"BCAN"	2.15893352890801	1.26394922701401e-05	4.66561173539089	"case"	91.2544796610169	47.2378661016949	301.180665991697	226.445910923419	"63827"	"brevican"	"AmplificationPeak3"	"1q21.3"	"Amplification"	"cis"	1.11031882511537	4.38301136649675	3.02961875788091e-06	1.159970469627e-05	3.35103691280514	4.01290509145829	5.12322391657367	1.37115736527528	1.72677185243743	118	59
